Title,URL,Volume Issue,Vol Issue Year
"Seeking decision-making performance: Examining the role of E-commerce capability, digital business intensity, and organizational agility",https://www.sciencedirect.com/science/article/pii/S0378720624001460,"Volume 62, Issue 1",January 2025
Daily forecasting of tourism demand: An ST-LSTM model with social network service co-occurrence similarity,https://www.sciencedirect.com/science/article/pii/S0378720624001381,"Volume 62, Issue 1",January 2025
Social loafing in discrepant visibility contexts: The role of perceived aggressive and sociable dominance,https://www.sciencedirect.com/science/article/pii/S0378720624001411,"Volume 62, Issue 1",January 2025
Empowering crisis information extraction through actionability event schemata and domain-adaptive pre-training,https://www.sciencedirect.com/science/article/pii/S0378720624001472,"Volume 62, Issue 1",January 2025
Digital detox: A theoretical framework and future research directions for Information Systems,https://www.sciencedirect.com/science/article/pii/S0378720624001502,"Volume 62, Issue 1",January 2025
Dynamic effects of emotions in microblogs on sharing during EID outbreaks: The contingent role of user personality traits,https://www.sciencedirect.com/science/article/pii/S0378720624001459,"Volume 62, Issue 1",January 2025
Sentiment-devoid lexicons: A novel method for domain-specific textual analysis in business and governance documents,https://www.sciencedirect.com/science/article/pii/S037872062400137X,"Volume 62, Issue 1",January 2025
Orchestrating digital technologies with incumbent enterprise systems for attaining innovation,https://www.sciencedirect.com/science/article/pii/S0378720624001484,"Volume 62, Issue 1",January 2025
Mobile use in an age of interruption: Implications of capacity and structural interference for mobile users,https://www.sciencedirect.com/science/article/pii/S0378720624001514,"Volume 62, Issue 1",January 2025
Emphasizing rewards: An empirical analysis of backer motivations in charitable crowdfunding,https://www.sciencedirect.com/science/article/pii/S0378720624001605,"Volume 62, Issue 1",January 2025
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720624001551,"Volume 61, Issue 8",December 2024
"Two entrepreneurial firms, a digital disruption, and different responses: the role of organizational mission and experiential computing digital options",https://www.sciencedirect.com/science/article/pii/S0378720624001149,"Volume 61, Issue 8",December 2024
Lower than expected but still willing to use: User acceptance toward current intelligent conversational agents,https://www.sciencedirect.com/science/article/pii/S0378720624001150,"Volume 61, Issue 8",December 2024
Global perspectives on organizational information systems issues: An enigma in search of a theoretical framework,https://www.sciencedirect.com/science/article/pii/S0378720624001162,"Volume 61, Issue 8",December 2024
Follow the flow: An exploratory multi-case study of value creation in e-commerce ecosystems,https://www.sciencedirect.com/science/article/pii/S0378720624001174,"Volume 61, Issue 8",December 2024
Investigating employees’ occupational risks and benefits resulting from artificial intelligence: An empirical analysis,https://www.sciencedirect.com/science/article/pii/S0378720624001186,"Volume 61, Issue 8",December 2024
Why do players spend money on mobile massively multiplayer online role-playing games? A Wixom and Todd framework,https://www.sciencedirect.com/science/article/pii/S0378720624001319,"Volume 61, Issue 8",December 2024
Identifying the peripheral cues in the credibility assessment of online health information,https://www.sciencedirect.com/science/article/pii/S0378720624001198,"Volume 61, Issue 8",December 2024
Crossing the chasm: Understanding users’ motivational differences based on stages of online community,https://www.sciencedirect.com/science/article/pii/S0378720624001320,"Volume 61, Issue 8",December 2024
Wearable discontinuance: Pathways in the volitional information systems discontinuance process,https://www.sciencedirect.com/science/article/pii/S0378720624001204,"Volume 61, Issue 8",December 2024
Love at first sight: A text analytical study of campaign title impact on crowdfunding success,https://www.sciencedirect.com/science/article/pii/S0378720624001307,"Volume 61, Issue 8",December 2024
Encoding consumer interests into product snippets with a multi-criteria genetic optimization approach,https://www.sciencedirect.com/science/article/pii/S0378720624001332,"Volume 61, Issue 8",December 2024
An ensemble deep learning model for fast classification of Twitter spam,https://www.sciencedirect.com/science/article/pii/S0378720624001344,"Volume 61, Issue 8",December 2024
Towards new frontiers: How attainment discrepancy affects exploratory behavior in crowdfunding,https://www.sciencedirect.com/science/article/pii/S0378720624001356,"Volume 61, Issue 8",December 2024
Cutting corners as a coping strategy in information technology use: Unraveling the mind's dilemma,https://www.sciencedirect.com/science/article/pii/S0378720624001393,"Volume 61, Issue 8",December 2024
Cybersecurity end-user compliance: Password management versus update compliance,https://www.sciencedirect.com/science/article/pii/S0378720624001423,"Volume 61, Issue 8",December 2024
"What drives users to tip? The impact of contributor experience, content length, and content type on online video sharing platforms",https://www.sciencedirect.com/science/article/pii/S0378720624001368,"Volume 61, Issue 8",December 2024
